code,name,req,score,row
H31607,江西农业大学第07组,化,511,H31607 | 江西农业大学第07组 | 化 | 511 | 203 | 110 | 98 | 47 | 83 | 80
H31608,江西农业大学第08组,化,536,H31608 | 江西农业大学第08组 | 化 | 536 | 197 | 105 | 120 | 56 | 88 | 75 | 8
H31704,江西中医药大学第04组,不限,540,H31704 | 江西中医药大学第04组 | 不限 | 540 | 228 | 122 | 89 | 69 | 79 | 75
H31705,江西中医药大学第05组,不限,507,H31705 | 江西中医药大学第05组 | 不限 | 507 | 198 | 103 | 97 | 57 | 78 | 77 | 6
H31706,江西中医药大学第06组,化,508,H31706 | 江西中医药大学第06组 | 化 | 508 | 213 | 121 | 77 | 56 | 87 | 75 | 8
H31707,江西中医药大学第07组,生,543,H31707 | 江西中医药大学第07组 | 生 | 543 | 199 | 103 | 113 | 55 | 86 | 80
H31708,江西中医药大学第08组,生,536,H31708 | 江西中医药大学第08组 | 生 | 536 | 197 | 102 | 124 | 48 | 86 | 81 | 2 | 护理类
H31801,赣南医科大学第01组,化,505,H31801 | 赣南医科大学第01组 | 化 | 505 | 190 | 105 | 102 | 46 | 85 | 72 | 21
H31909,江西师范大学第09组,不限,531,H31909 | 江西师范大学第09组 | 不限 | 531 | 210 | 115 | 123 | 39 | 85 | 74 | 3
H31910,江西师范大学第10组,不限,527,H31910 | 江西师范大学第10组 | 不限 | 527 | 209 | 110 | 113 | 54 | 76 | 75 | 2
H31911,江西师范大学第11组,不限,532,H31911 | 江西师范大学第11组 | 不限 | 532 | 209 | 113 | 102 | 61 | 80 | 80 | 2
H31912,江西师范大学第12组,不限,508,H31912 | 江西师范大学第12组 | 不限 | 508 | 202 | 115 | 114 | 42 | 81 | 69 | 1
H31913,江西师范大学第13组,化,541,H31913 | 江西师范大学第13组 | 化 | 541 | 201 | 101 | 117 | 54 | 87 | 82 | 2
H31914,江西师范大学第14组,化,542,H31914 | 江西师范大学第14组 | 化 | 542 | 205 | 107 | 117 | 55 | 89 | 76 | 13
H31915,江西师范大学第15组,地,561,H31915 | 江西师范大学第15组 | 地 | 561 | 211 | 108 | 108 | 70 | 89 | 83
H32003,上饶师范学院第03组,化,477,H32003 | 上饶师范学院第03组 | 化 | 477 | 198 | 100 | 78 | 50 | 76 | 75 | 14
H32004,上饶师范学院第04组,生,481,H32004 | 上饶师范学院第04组 | 生 | 481 | 194 | 99 | 45 | 56 | 96 | 90 | 10
HB2102,宜春学院第02组,化,479,HB2102 | 宜春学院第02组 | 化 | 479 | 193 | 98 | 97 | 46 | 85 | 58
H32103,宜春学院第03组,化,499,H32103 | 宜春学院第03组 | 化 | 499 | 199 | 104 | 114 | 49 | 69 | 68 | 4
H32104,宜春学院第04组,化和生,492,H32104 | 宜春学院第04组 | 化和生 | 492 | 187 | 98 | 102 | 28 | 84 | 81
H32205,赣南师范大学第05组,不限,517,H32205 | 赣南师范大学第05组 | 不限 | 517 | 200 | 104 | 89 | 61 | 85 | 82 | 22
H32206,赣南师范大学第06组,化,523,H32206 | 赣南师范大学第06组 | 化 | 523 | 222 | 117 | 123 | 22 | 85 | 71
H32207,赣南师范大学第07组,化,509,H32207 | 赣南师范大学第07组 | 化 | 509 | 175 | 99 | 111 | 54 | 89 | 80 | 19
H32208,赣南师范大学第08组,地,505,H32208 | 赣南师范大学第08组 | 地 | 505 | 203 | 107 | 66 | 62 | 87 | 87
H32303,井冈山大学第03组,不限,519,H32303 | 井冈山大学第03组 | 不限 | 519 | 186 | 99 | 122 | 43 | 85 | 83 | 12
H32304,井冈山大学第04组,化,511,H32304 | 井冈山大学第04组 | 化 | 511 | 191 | 107 | 112 | 43 | 90 | 75 | 2
H32403,江西财经大学第03组,不限,564,H32403 | 江西财经大学第03组 | 不限 | 564 | 221 | 118 | 115 | 49 | 91 | 88 | 2
H32404,江西财经大学第04组,不限,567,H32404 | 江西财经大学第04组 | 不限 | 567 | 202 | 104 | 115 | 72 | 90 | 88 | 10
H32405,江西财经大学第05组,化,567,H32405 | 江西财经大学第05组 | 化 | 567 | 218 | 116 | 138 | 49 | 83 | 79
H32406,江西财经大学第06组,化,564,H32406 | 江西财经大学第06组 | 化 | 564 | 209 | 123 | 99 | 82 | 89 | 85 | 7
H32407,江西财经大学第07组,不限,528,H32407 | 江西财经大学第07组 | 不限 | 528 | 182 | 104 | 127 | 55 | 83 | 81 | 6
H32408,江西财经大学第08组,不限,512,H32408 | 江西财经大学第08组 | 不限 | 512 | 208 | 119 | 108 | 55 | 72 | 69 | 9
H32409,江西财经大学第09组,化,559,H32409 | 江西财经大学第09组 | 化 | 559 | 229 | 123 | 113 | 66 | 77 | 74 | 12
H32410,江西财经大学第10组,化,516,H32410 | 江西财经大学第10组 | 化 | 516 | 203 | 103 | 97 | 58 | 84 | 74 | 15
H32503,景德镇学院第03组,化,501,H32503 | 景德镇学院第03组 | 化 | 501 | 201 | 108 | 94 | 57 | 73 | 66 | 8
H32504,景德镇学院第04组,化和生,489,H32504 | 景德镇学院第04组 | 化和生 | 489 | 201 | 102 | 99 | 46 | 75 | 68 | 4
H32602,萍乡学院第02组,化,483,H32602 | 萍乡学院第02组 | 化 | 483 | 180 | 98 | 110 | 51 | 82 | 60
H32704,江西科技师范大学第04组,不限,520,H32704 | 江西科技师范大学第04组 | 不限 | 520 | 200 | 105 | 123 | 48 | 88 | 61 | 4
H32705,江西科技师范大学第05组,化,515,H32705 | 江西科技师范大学第05组 | 化 | 515 | 199 | 100 | 106 | 53 | 81 | 76 | 5
H32802,江西水利电力大学第02组,个限,523,H32802 | 江西水利电力大学第02组 | 个限 | 523 | 192 | 101 | 106 | 60 | 89 | 76 | 5
H32803,江西水利电力大学第03组,化,535,H32803 | 江西水利电力大学第03组 | 化 | 535 | 211 | 109 | 103 | 47 | 93 | 81 | 4
H32804,江西水利电力大学第04组,化,470,H32804 | 江西水利电力大学第04组 | 化 | 470 | 203 | 103 | 71 | 59 | 69 | 68 | 3
H33003,新余学院第03组,不限,482,H33003 | 新余学院第03组 | 不限 | 482 | 198 | 112 | 106 | 40 | 81 | 57 | 10
H33004,新余学院第04组,化,484,H33004 | 新余学院第04组 | 化 | 484 | 209 | 112 | 66 | 74 | 79 | 56 | 5
H33005,新余学院第05组,化,493,H33005 | 新余学院第05组 | 化 | 493 | 206 | 105 | 91 | 52 | 77 | 67 | 3
H33006,新余学院第06组,生,489,H33006 | 新余学院第06组 | 生 | 489 | 192 | 101 | 96 | 58 | 74 | 69 | 3 | 护理类
H33103,九江学院第03组,化,491,H33103 | 九江学院第03组 | 化 | 491 | 185 | 96 | 93 | 43 | 84 | 76 | 8
H33104,九江学院第04组,化,443,H33104 | 九江学院第04组 | 化 | 443 | 179 | 102 | 94 | 36 | 68 | 66
H33403,南昌师范学院第03组,不限,502,H33403 | 南昌师范学院第03组 | 不限 | 502 | 196 | 101 | 93 | 46 | 87 | 80 | 2
H33404,南昌师范学院第04组,化,505,H33404 | 南昌师范学院第04组 | 化 | 505 | 192 | 98 | 108 | 50 | 78 | 77 | 3
H36502,江西科技学院第02组,不限,452,H36502 | 江西科技学院第02组 | 不限 | 452 | 168 | 110 | 98 | 33 | 82 | 71 | 14
H36503,江西科技学院第03组,化,432,H36503 | 江西科技学院第03组 | 化 | 432 | 165 | 94 | 100 | 43 | 63 | 61
H36602,江西工程学院第02组,化,471,H36602 | 江西工程学院第02组 | 化 | 471 | 202 | 104 | 83 | 43 | 72 | 71
H36702,南昌理工学院第02组,不限,462,H36702 | 南昌理工学院第02组 | 不限 | 462 | 173 | 97 | 108 | 37 | 71 | 63 | 7
H36703,南昌理工学院第03组,化,453,H36703 | 南昌理工学院第03组 | 化 | 453 | 182 | 94 | 94 | 41 | 69 | 67 | 3
H36704,南昌理工学院第04组,化,426,H36704 | 南昌理工学院第04组 | 化 | 426 | 182 | 94 | 7 | 36 | 65 | 62 | 2
H36802,江西应用科技学院第02组,化,426,H36802 | 江西应用科技学院第02组 | 化 | 426 | 193 | 113 | 57 | 42 | 71 | 63 | 15
H36902,江西服装学院第02组,不限,427,H36902 | 江西服装学院第02组 | 不限 | 427 | 173 | 94 | 85 | 34 | 68 | 67 | 10
H36903,江西服装学院第03组,化,427,H36903 | 江西服装学院第03组 | 化 | 427 | 160 | 102 | 105 | 37 | 63 | 62 | 3
H37002,南昌职业天学第02组,不限,468,H37002 | 南昌职业天学第02组 | 不限 | 468 | 213 | 111 | 87 | 51 | 59 | 58
H37102,南昌工学院第02组,化,434,H37102 | 南昌工学院第02组 | 化 | 434 | 163 | 85 | 95 | 54 | 63 | 59 | 21
H37202,南昌大学科学技术学院第02组,化,472,H37202 | 南昌大学科学技术学院第02组 | 化 | 472 | 198 | 112 | 50 | 57 | 85 | 82 | 7
H37402,南昌交通学院第02组,不限,468,H37402 | 南昌交通学院第02组 | 不限 | 468 | 181 | 94 | 90 | 37 | 80 | 80 | 16
H37403,南昌交通学院第03组,化,458,H37403 | 南昌交通学院第03组 | 化 | 458 | 189 | 103 | 75 | 55 | 71 | 68
H37502,赣东学院第02组,不限,487,H37502 | 赣东学院第02组 | 不限 | 487 | 206 | 121 | 91 | 42 | 81 | 67
H37503,赣东学院第03组,化,492,H37503 | 赣东学院第03组 | 化 | 492 | 211 | 110 | 84 | 40 | 79 | 78
H37602,南昌航空大学科技学院第02组,不限,472,H37602 | 南昌航空大学科技学院第02组 | 不限 | 472 | 190 | 105 | 77 | 49 | 80 | 76
H37603,南昌航空大学科技学院第03组,化,473,H37603 | 南昌航空大学科技学院第03组 | 化 | 473 | 175 | 89 | 92 | 48 | 80 | 78 | 11
H37702,赣南科技学院第02组,不限,488,H37702 | 赣南科技学院第02组 | 不限 | 488 | 191 | 103 | 104 | 39 | 84 | 70 | 3
H37703,赣南科技学院第03组,化,497,H37703 | 赣南科技学院第03组 | 化 | 497 | 197 | 103 | 77 | 59 | 82 | 82 | 8
H37803,景德镇艺术职业大学第03组,不限,476,H37803 | 景德镇艺术职业大学第03组 | 不限 | 476 | 169 | 93 | 82 | 62 | 87 | 76 | 16
H37902,江西农业大学南昌商学院第02组,不限,465,H37902 | 江西农业大学南昌商学院第02组 | 不限 | 465 | 180 | 97 | 92 | 47 | T7 | 69
H37903,江西农业大学南昌商学院第03组,化,464,H37903 | 江西农业大学南昌商学院第03组 | 化 | 464 | 210 | 107 | 78 | 41 | 68 | 67 | 10
H38002,南昌医学院第02组,化,520,H38002 | 南昌医学院第02组 | 化 | 520 | 205 | 105 | 92 | 64 | 84 | 75
H38003,南昌医学院第03组,化,546,H38003 | 南昌医学院第03组 | 化 | 546 | 211 | 108 | 117 | 51 | 83 | 74 | 6
H38004,南昌医学院第04组,化,569,H38004 | 南昌医学院第04组 | 化 | 569 | 205 | 113 | 123 | 64 | 90 | 87 | 2
H38005,南昌医学院第05组,化,477,H38005 | 南昌医学院第05组 | 化 | 477 | 192 | 97 | 95 | 46 | 75 | 69 | 11
H38006,南昌医学院第06组,化,521,H38006 | 南昌医学院第06组 | 化 | 521 | 200 | 101 | 96 | 59 | 83 | 83 | 4
H38007,南昌医学院第07组,生,524,H38007 | 南昌医学院第07组 | 生 | 524 | 209 | 110 | 99 | 47 | 87 | 82 | 17 | 护理类
H38008,南昌医学院第08组,生,534,H38008 | 南昌医学院第08组 | 生 | 534 | 195 | 99 | 116 | 60 | 85 | 78
H38102,江西师范大学科学技术学院第02组,不限,472,H38102 | 江西师范大学科学技术学院第02组 | 不限 | 472 | 195 | 98 | 73 | 45 | 85 | 74 | 7
H38103,江西师范大学科学技术学院第03组,化,468,H38103 | 江西师范大学科学技术学院第03组 | 化 | 468 | 193 | 98 | 82 | 45 | 80 | 68 | 26
H38402,江西财经大学现代经济管理学院第02组,不限,472,H38402 | 江西财经大学现代经济管理学院第02组 | 不限 | 472 | 172 | 92 | 91 | 58 | 77 | 74 | 17
H38403,江西财经大学现代经济管理学院第03组,不限,471,H38403 | 江西财经大学现代经济管理学院第03组 | 不限 | 471 | 191 | 98 | 100 | 40 | 81 | 59 | 8
H38404,江西财经大学现代经济管理学院第04组,化,458,H38404 | 江西财经大学现代经济管理学院第04组 | 化 | 458 | 190 | 107 | T2 | 46 | 75 | 75 | 10
H38502,江西软件职业技术大学第02组,不限,465,H38502 | 江西软件职业技术大学第02组 | 不限 | 465 | 187 | 97 | 57 | 70 | 79 | 72 | 4
H38503,江西软件职业技术大学第03组,不限,450,H38503 | 江西软件职业技术大学第03组 | 不限 | 450 | 153 | 79 | 86 | 59 | 78 | 74 | 2
H41502,山东科技大学第02组,不限,548,H41502 | 山东科技大学第02组 | 不限 | 548 | 202 | 108 | 115 | 58 | 87 | 86 | 7
H41503,山东科技大学第03组,化,533,H41503 | 山东科技大学第03组 | 化 | 533 | 210 | 113 | 116 | 52 | 83 | 72 | 14
H41504,山东科技大学第04组,化,541,H41504 | 山东科技大学第04组 | 化 | 541 | 214 | 113 | 121 | 55 | 83 | 68 | 国家专项计划
H41604,青岛科技大学第04组,不限,538,H41604 | 青岛科技大学第04组 | 不限 | 538 | 199 | 112 | 109 | 63 | 85 | 82
H41605,青岛科技大学第05组,化,533,H41605 | 青岛科技大学第05组 | 化 | 533 | 211 | 114 | 124 | 44 | 87 | 67 | 8
H41703,济南大学第03组,不限,543,H41703 | 济南大学第03组 | 不限 | 543 | 202 | 110 | 95 | 67 | 92 | 87
H41704,济南大学第04组,不限,539,H41704 | 济南大学第04组 | 不限 | 539 | 216 | 116 | 109 | 54 | 85 | 75 | 4
H41705,济南大学第05组,化,527,H41705 | 济南大学第05组 | 化 | 527 | 193 | 100 | 111 | 60 | 80 | 73 | 19
H41706,济南大学第06组,化和地,539,H41706 | 济南大学第06组 | 化和地 | 539 | 203 | 106 | 126 | 45 | 84 | 81 | 15
H41802,青岛理工大学第02组,不限,536,H41802 | 青岛理工大学第02组 | 不限 | 536 | 191 | 108 | 120 | 52 | 90 | 83 | 3
H41803,青岛理工大学第03组,不限,527,H41803 | 青岛理工大学第03组 | 不限 | 527 | 192 | 104 | 111 | 63 | 81 | 80 | 22
H41804,青岛理工大学第04组,化,544,H41804 | 青岛理工大学第04组 | 化 | 544 | 207 | 105 | 116 | 60 | 89 | 72 | 1
H41805,青岛理工大学第05组,不限,512,H41805 | 青岛理工大学第05组 | 不限 | 512 | 209 | 105 | 97 | 54 | 77 | 75 | 1
H41806,青岛理工大学第06组,不限,529,H41806 | 青岛理工大学第06组 | 不限 | 529 | 203 | 103 | 112 | 27 | 89 | 88 | 6
H41807,青岛理工大学第07组,化,502,H41807 | 青岛理工大学第07组 | 化 | 502 | 208 | 106 | 99 | 59 | 133 | 63
H41902,山东建筑大学第02组,不限,527,H41902 | 山东建筑大学第02组 | 不限 | 527 | 201 | 103 | 133 | 45 | 75 | 73 | 1
H41903,山东建筑大学第03组,化,518,H41903 | 山东建筑大学第03组 | 化 | 518 | 200 | 104 | H11 | 59 | 75 | 73 | 1
H42002,齐鲁工业大学第02组,不限,509,H42002 | 齐鲁工业大学第02组 | 不限 | 509 | 179 | 91 | 98 | 71 | 83 | 78 | 13
H42003,齐鲁工业大学第03组,化,516,H42003 | 齐鲁工业大学第03组 | 化 | 516 | 200 | 110 | 105 | 54 | 86 | 71 | 2
H42102,山东理工大学第02组,不限,557,H42102 | 山东理工大学第02组 | 不限 | 557 | 220 | 112 | 120 | 51 | 89 | 77 | 2
H42103,山东理工大学第03组,化,519,H42103 | 山东理工大学第03组 | 化 | 519 | 214 | 115 | 89 | 57 | 86 | 73 | 15
H42204,山东农业大学第04组,化,510,H42204 | 山东农业大学第04组 | 化 | 510 | 196 | 107 | 86 | 58 | 89 | 81 | 11
H42205,山东农业大学第05组,生,518,H42205 | 山东农业大学第05组 | 生 | 518 | 203 | 106 | 119 | 51 | 79 | 66 | 13
H42206,山东农业大学第06组,化,507,H42206 | 山东农业大学第06组 | 化 | 507 | 163 | 90 | 122 | 56 | 86 | 80 | 3
H42301,青岛农业大学第01组,化,497,H42301 | 青岛农业大学第01组 | 化 | 497 | 164 | 88 | 127 | 52 | 85 | 69 | 13
H42401,山东第二医科大学第01组,化,513,H42401 | 山东第二医科大学第01组 | 化 | 513 | 205 | 103 | 118 | 37 | 75 | 68 | 4
H42503,山东第一医科大学第03组,不限,511,H42503 | 山东第一医科大学第03组 | 不限 | 511 | 208 | 106 | 114 | 38 | 82 | 69 | 8
H42504,山东第一医科大学第04组,化,591,H42504 | 山东第一医科大学第04组 | 化 | 591 | 224 | 115 | 124 | 55 | 91 | 87 | 15
H42505,山东第一医科大学第05组,化,532,H42505 | 山东第一医科大学第05组 | 化 | 532 | 204 | 108 | 92 | 56 | 89 | 81 | 8
H42506,山东第一医科大学第06组,化,490,H42506 | 山东第一医科大学第06组 | 化 | 490 | 210 | 116 | 80 | 56 | 76 | 68 | 11
H42507,山东第一医科大学第07组,化,553,H42507 | 山东第一医科大学第07组 | 化 | 553 | 216 | 111 | 118 | 54 | 88 | 77
H42508,山东第一医科大学第08组,化,515,H42508 | 山东第一医科大学第08组 | 化 | 515 | 209 | 111 | 119 | 47 | 71 | 69 | 护理类
H42509,山东第,一医科大学第09组,525,H42509 | 山东第 | 一医科大学第09组 | 化 | 525 | 208 | 107 | 92 | 57 | 87 | 81 | 3
H42510,山东第一医科大学第10组,化,522,H42510 | 山东第一医科大学第10组 | 化 | 522 | 204 | 105 | 108 | 56 | 88 | 66
H42511,山东第一医科大学第11组,化,531,H42511 | 山东第一医科大学第11组 | 化 | 531 | 208 | 110 | 95 | 76 | 78 | 74 | 3
H42512,山东第一医科大学第12组,化,526,H42512 | 山东第一医科大学第12组 | 化 | 526 | 207 | 115 | 122 | 50 | 77 | 70 | 6
H42513,山东第一医科大学第13组,化,513,H42513 | 山东第一医科大学第13组 | 化 | 513 | 198 | 101 | 102 | 53 | 81 | 79 | 18
H42601,滨州医学院第01组,不限,488,H42601 | 滨州医学院第01组 | 不限 | 488 | 191 | 101 | 84 | 50 | 83 | 80
H42602,滨州医学院第02组,化,507,H42602 | 滨州医学院第02组 | 化 | 507 | 196 | 108 | 117 | 51 | 74 | 69 | 2
H42603,滨州医学院第03组,化,512,H42603 | 滨州医学院第03组 | 化 | 512 | 191 | 99 | 101 | 54 | 84 | 82
H42704,山东中医药大学第04组,不限,526,H42704 | 山东中医药大学第04组 | 不限 | 526 | 195 | 98 | 123 | 49 | 84 | 75 | 9
H42705,山东中医药大学第05组,不限,520,H42705 | 山东中医药大学第05组 | 不限 | 520 | 210 | 117 | 112 | 54 | 74 | 70 | 13
H42706,山东中医药大学第06组,化,506,H42706 | 山东中医药大学第06组 | 化 | 506 | 190 | 96 | 89 | 54 | 87 | 86
H42801,济宁医学院第01组,不限,507,H42801 | 济宁医学院第01组 | 不限 | 507 | 198 | 102 | 93 | 55 | 81 | 70
H42802,济宁医学院第02组,化,487,H42802 | 济宁医学院第02组 | 化 | 487 | 197 | 105 | 69 | 55 | 84 | 82
H42907,山东师范大学第07组,不限,542,H42907 | 山东师范大学第07组 | 不限 | 542 | 208 | 107 | 121 | 47 | 87 | 69 | 4
H42908,山东师范大学第08组,化,546,H42908 | 山东师范大学第08组 | 化 | 546 | 212 | 109 | 117 | 58 | 87 | 72
H42909,山东师范大学第09组,地,558,H42909 | 山东师范大学第09组 | 地 | 558 | 218 | 112 | 106 | 64 | 91 | 79
H42910,山东师范大学第10组,不限,535,H42910 | 山东师范大学第10组 | 不限 | 535 | 221 | 116 | 96 | 49 | 83 | 76 | 国家专项计划
H42911,山东师范大学第11组,化,558,H42911 | 山东师范大学第11组 | 化 | 558 | 204 | 118 | 115 | 68 | 87 | 84 | 1 | 国家专项计划
H43003,曲阜师范大学第03组,不限,515,H43003 | 曲阜师范大学第03组 | 不限 | 515 | 186 | 96 | 111 | 47 | 89 | 82
H43004,曲阜师范大学第04组,化,522,H43004 | 曲阜师范大学第04组 | 化 | 522 | 197 | 104 | 103 | 53 | 85 | 84 | 3
H43005,曲阜师范大学第05组,地,538,H43005 | 曲阜师范大学第05组 | 地 | 538 | 224 | 123 | 80 | 61 | 87 | 86
H43102,聊城大学第02组,不限,526,H43102 | 聊城大学第02组 | 不限 | 526 | 198 | 102 | 106 | 62 | 80 | 80
H43103,聊城大学第03组,化,518,H43103 | 聊城大学第03组 | 化 | 518 | 210 | 107 | 115 | 56 | 76 | 61 | 2
H43104,聊城大学第04组,化,453,H43104 | 聊城大学第04组 | 化 | 453 | 158 | 86 | 114 | 35 | 79 | 67 | 13
H43201,德州学院第01组,化,477,H43201 | 德州学院第01组 | 化 | 477 | 191 | 97 | 76 | 60 | 77 | 73 | 14
H43302,山东航空学院第02组,不限,496,H43302 | 山东航空学院第02组 | 不限 | 496 | 168 | 101 | 112 | 51 | 83 | 82 | 3
H43303,山东航空学院第03组,化,529,H43303 | 山东航空学院第03组 | 化 | 529 | 207 | 126 | 107 | 60 | 87 | 68 | 13
H43304,山东航空学院第04组,化,509,H43304 | 山东航空学院第04组 | 化 | 509 | 185 | 93 | 110 | 53 | 82 | 79 | 3
H43404,鲁东大学第04组,不限,507,H43404 | 鲁东大学第04组 | 不限 | 507 | 193 | 107 | H11 | 47 | 84 | 72
H43405,鲁东大学第05组,化,502,H43405 | 鲁东大学第05组 | 化 | 502 | 183 | 106 | 123 | 44 | 71 | 71
H43406,鲁东大学第06组,化,454,H43406 | 鲁东大学第06组 | 化 | 454 | 177 | 94 | 102 | 39 | 70 | 66
