来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,OCR专业行数_组表,专业明细行数_专业表,专业行数是否一致,规范化专业组代码是否重复,规范化专业组代码重复行数,唯一专业代号数,空专业代号数,相对质量层级,复核优先级,优先级原因代码,优先级原因说明,组字段完整性标记,结构异常数,高严重结构异常数,中严重结构异常数,结构异常规则ID列表,结构异常类型列表,字段完整性问题数,缺再选科目专业数,缺计划数专业数,缺学费专业数,非纯数字计划数专业数,计划数>=1000专业数,非纯数字学费专业数,学费<=500专业数,学费超过预算专业数,异常学费专业数,偏好专业命中数,偏好方向列表,硬风险命中,硬风险类型列表,候选池V1命中,样本学校命中,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C208,武汉学院,C20804,04,C20804 武汉学院第04 组,84,right,177,10,10,是,否,1,10,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常5条；中严重度结构异常4条；字段完整性/纯数字问题19项；异常学费5项；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,9,5,4,low_ocr_confidence；tuition_not_plain_number；tuition_number_le_500,OCR置信度低；学费字段非纯数字；学费数字疑似吞入计划数或截断,19,9,1,0,1,0,2,3,7,5,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C208,武汉学院,C20805,05,［C20805/武汉学院第05组,84,right,189,9,9,是,否,1,9,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题10项；异常学费1项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,1,1,0,tuition_not_plain_number,学费字段非纯数字,10,8,0,0,0,0,1,0,9,1,1,计算机类相关,是,语种或单科限制；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C208,武汉学院,C20806,06,C20806/武汉学院第06组,84,right,201,2,2,是,否,1,2,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；字段完整性/纯数字问题2项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_over_15000,1,0,1,low_ocr_confidence,OCR置信度低,2,1,0,0,0,0,0,0,2,0,2,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C208,武汉学院,C20807,07,C20807 武汉学院第07组,84,right,205,7,7,是,否,1,7,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常3条；中严重度结构异常3条；字段完整性/纯数字问题13项；异常学费2项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,6,3,3,low_ocr_confidence；major_text_embeds_other_school_marker；tuition_not_plain_number,OCR置信度低；专业名称疑似串入下一院校；学费字段非纯数字,13,6,0,0,0,0,2,0,7,2,4,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C209,武汉设计工程学院,C20902,02,C20902武汉设计工程学院第 02组,84,right,215,8,8,是,否,1,8,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常1条；字段完整性/纯数字问题12项；异常学费1项；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,3,2,1,major_text_embeds_page_header；plan_count_not_plain_number；tuition_not_plain_number,专业名称疑似串入页眉或栏目文字；专业计划数字段非纯数字；学费字段非纯数字,12,6,0,1,1,0,2,0,7,1,0,,是,语种或单科限制；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C209,武汉设计工程学院,C20903,03,C20903 武汉设计工程学院第 03组,85,left,14,3,3,是,否,1,3,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题4项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_over_15000,0,0,0,,,4,2,0,1,0,0,1,0,2,0,2,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C209,武汉设计工程学院,C20904,04,C20904 武汉设计工程学院第 04 组,85,left,22,5,5,是,否,1,5,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题5项；命中风险标签,missing_subject_candidate;plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,5,5,0,0,0,0,0,0,5,0,0,,是,医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C210,武汉工程科技学院,C21002,02,C21002/武汉工程科技学院第 02组,85,left,36,8,8,是,否,1,8,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题7项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,0,0,0,,,7,7,0,0,0,0,0,0,8,0,2,计算机类相关；师范类相关,是,语种或单科限制；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C210,武汉工程科技学院,C21003,03,C21003 武汉工程科技学院第 03组,85,left,48,4,4,是,否,1,4,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常5条；中严重度结构异常2条；字段完整性/纯数字问题12项；异常学费3项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,7,5,2,low_ocr_confidence；plan_count_not_plain_number；plan_count_number_ge_1000；tuition_not_plain_number,OCR置信度低；专业计划数字段非纯数字；专业计划数疑似吞入学费或备注；学费字段非纯数字,12,2,0,0,1,1,3,0,4,3,1,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C210,武汉工程科技学院,C21004,04,C21004武汉工程科技学院第04组,85,left,54,8,8,是,否,1,8,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常1条；字段完整性/纯数字问题9项；命中当前偏好专业方向；命中风险标签,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,2,1,1,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,9,8,0,0,0,0,0,0,8,0,4,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C211,武汉华夏理工学院,C21102,02,C21102/武汉华夏理工学院第02组,85,left,65,20,20,是,否,1,20,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常6条；字段完整性/纯数字问题40项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,8,2,6,low_ocr_confidence；plan_count_not_plain_number,OCR置信度低；专业计划数字段非纯数字,40,16,2,5,4,0,5,0,15,0,1,计算机类相关,是,语种或单科限制；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C211,武汉华夏理工学院,C21103,03,C21103武汉华夏理工学院第03组,85,right,240,14,14,是,否,1,14,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常3条；字段完整性/纯数字问题18项；异常学费1项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,5,2,3,low_ocr_confidence；major_text_embeds_other_school_marker；tuition_not_plain_number,OCR置信度低；专业名称疑似串入下一院校；学费字段非纯数字,18,13,0,0,0,0,1,0,14,1,4,计算机类相关,是,医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C212,武汉城市学院,C21202,02,［C21202/武汉城市学院第02组,86,left,33,18,18,是,否,1,18,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常3条；中严重度结构异常4条；字段完整性/纯数字问题27项；异常学费3项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,7,3,4,low_ocr_confidence；tuition_not_plain_number,OCR置信度低；学费字段非纯数字,27,17,0,0,0,0,3,0,18,3,1,计算机类相关,是,医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C212,武汉城市学院,C21203,03,C21203 武汉城市学院第03组,86,left,53,20,20,是,否,1,20,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常15条；中严重度结构异常4条；字段完整性/纯数字问题49项；异常学费14项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,19,15,4,low_ocr_confidence；major_text_embeds_other_school_marker；tuition_not_plain_number；tuition_number_le_500,OCR置信度低；专业名称疑似串入下一院校；学费字段非纯数字；学费数字疑似吞入计划数或截断,49,19,0,0,0,0,13,1,19,14,3,计算机类相关,是,医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21504,04,C21504武昌理工学院第04组,86,left,76,1,1,是,否,1,1,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,1,0,1,major_text_embeds_page_header,专业名称疑似串入页眉或栏目文字,0,0,0,0,0,0,0,0,1,0,1,计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21505,05,C21505 武昌理工学院第 05组,86,right,183,6,6,是,否,1,6,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常2条；字段完整性/纯数字问题19项；异常学费2项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,4,2,2,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,19,5,6,0,6,0,0,2,4,2,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21506,06,C21506/武昌理工学院第06组,86,right,190,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；字段完整性/纯数字问题8项；异常学费2项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,2,2,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,8,2,3,0,3,0,0,2,1,2,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21507,07,C21507 武昌理工学院第07组,86,right,194,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题2项；异常学费1项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,1,1,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,2,0,1,0,1,0,0,1,0,1,0,,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21508,08,C21508 武昌理工学院第08组,86,right,196,10,10,是,否,1,10,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常6条；中严重度结构异常1条；字段完整性/纯数字问题12项；异常学费6项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,7,6,1,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,12,9,1,0,1,0,0,6,4,6,6,数字媒体技术；计算机类相关,是,学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,C215,武昌理工学院,C21509,09,C21509/ 武昌理工学院第09组,86,right,207,4,4,是,否,1,4,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常3条；中严重度结构异常1条；字段完整性/纯数字问题6项；异常学费3项；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,4,3,1,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,6,3,1,0,1,0,0,3,1,3,0,,是,医学/护理等排除方向；学费超过当前上限,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
