来源期号,来源PDF_SHA256,数据阶段,最终可用,PDF页码,页码范围角色,私有页图证据编号,私有页图SHA256,私有页图大小字节,私有OCR文本证据编号,私有OCR文本SHA256,OCR引擎,识别语言,OCR识别行数,OCR平均置信度,OCR错误,OCR行类型分布,OCR栏位分布,OCR_QC_P0数,OCR_QC_P1数,疑似招生计划行数,结构化状态,结构化院校数,结构化专业组数,结构化专业明细数,结构异常数,高严重结构异常数,候选V2字段任务数,候选V2字段P0任务数,底座页级复核优先级,底座页级审计状态,核验状态,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,109,招生计划明细页,page-109,533edd540e60b82207ab620eebfe0228378dafe8f0faa4eb9d8e9a32c656f5ed,4311765,109_page-109,dda5ab96dfb245083f70f722239b426934d4da0592aec2d5ab1fda0307e670f9,apple_vision,"zh-Hans,en-US",290,0.7069,,major_or_numbered_line:140；page_header:2；school:33；table_header:2；text:113,left:149；right:141,105,46,15,结构化招生计划页,8,26,61,14,6,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,110,招生计划明细页,page-110,979383f5b7e3754c7b967be02809f6da2789eb482925145efef544807a894b94,3873414,110_page-110,5534b79f3ac63757ce141d9a14d298f4d246b8a13457fa58f4f50b63435b758d,apple_vision,"zh-Hans,en-US",307,0.7371,,major_or_numbered_line:187；page_header:2；school:25；table_header:2；text:91,left:157；outside:1；right:149,61,88,24,结构化招生计划页,11,15,86,32,18,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,111,招生计划明细页,page-111,4983ca1459ce6680b6d04d1cfd7e7095b4b197c8a00bf6ad388d8a8391615678,4266425,111_page-111,f0161adc512b3ee692b72c52d3b9f600830470d3d91f78f3ea9656dd74ddff1f,apple_vision,"zh-Hans,en-US",291,0.7024,,major_or_numbered_line:120；page_header:2；school:32；table_header:2；text:135,left:152；right:139,102,49,15,结构化招生计划页,5,28,56,18,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,112,招生计划明细页,page-112,886f385295300b8841e9934e018f7c6f96f1c6f6ca243dd408c211d7ef1ad225,4004131,112_page-112,31cba734ab936f0902cab3f79cf304fc48e89ea9f0a1172fa641629964dd0202,apple_vision,"zh-Hans,en-US",277,0.6783,,major_or_numbered_line:97；page_header:2；school:41；table_header:2；text:135,left:146；outside:1；right:130,99,60,17,结构化招生计划页,10,28,44,26,16,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,113,招生计划明细页,page-113,1cacbf75577c5289574a34170a1411adbce41661a5ad8b8bcdbda52c807a801d,4380075,113_page-113,d2fe63c732dba85f9f2079c7721bc5c5e3bc47a62808aac7415cfc08126cbb9f,apple_vision,"zh-Hans,en-US",274,0.7131,,major_or_numbered_line:131；page_header:2；school:12；table_header:2；text:127,left:130；right:144,59,93,21,结构化招生计划页,5,8,60,9,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,114,招生计划明细页,page-114,fb7c88b52463b9e64a1ee613c7ff785dfc68e2f99def776238959cbba0d8058b,4013958,114_page-114,cadacd667c41bc95f1772a0b6d1b848d35f46f002806be4d0255a9529466b466,apple_vision,"zh-Hans,en-US",266,0.6729,,major_or_numbered_line:117；page_header:2；school:29；table_header:2；text:116,left:123；outside:1；right:142,98,61,17,结构化招生计划页,5,25,61,19,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,115,招生计划明细页,page-115,07d33be4d96f76fdeebcf0f829d730f90c41d3f49adae831411f3412a4fad2b5,4321186,115_page-115,8c28e8ee8f003f5667bad634b36460a7dacaaf1e0e4f5b146313756d9fbe3eb6,apple_vision,"zh-Hans,en-US",280,0.7071,,major_or_numbered_line:122；page_header:2；school:25；table_header:2；text:129,left:158；right:122,81,73,20,结构化招生计划页,9,18,54,18,9,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,116,招生计划明细页,page-116,88fcd569320ac6e1083c0e2e30a843f91cda3330a639db67b72b914ddc871e05,4079904,116_page-116,6b9f1df2b732597835fe2901eb307516a0d218cf3f094e4d98106390f72d2fdf,apple_vision,"zh-Hans,en-US",233,0.6597,,major_or_numbered_line:104；page_header:2；school:31；table_header:2；text:94,left:116；outside:1；right:116,104,41,13,结构化招生计划页,10,22,48,17,11,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,117,招生计划明细页,page-117,06af8c2e9ef994c40124332658c967af7878247187c1d1f074d6f383f83ac2c5,4447097,117_page-117,176b0fdc6bbc2b4e505353774b07db887f3ec52f2fb02e1061dd678cde4265ae,apple_vision,"zh-Hans,en-US",264,0.6409,,major_or_numbered_line:132；page_header:2；school:34；table_header:2；text:94,left:139；right:125,101,96,16,结构化招生计划页,12,21,65,34,16,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,118,招生计划明细页,page-118,40171c5f4c46c13b515b5b36eaa0d8820aa2189aeaf83fabd8d1c7f4f7808434,4123299,118_page-118,e5d7b49372fb1d8f1799dccd345e1468d762408b8f82476a3d22b279dec1a6da,apple_vision,"zh-Hans,en-US",277,0.7260,,major_or_numbered_line:114；page_header:2；school:17；table_header:2；text:142,left:152；outside:1；right:124,94,55,14,结构化招生计划页,4,14,52,20,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,119,招生计划明细页,page-119,1176df2fbe89e1d8593c5794e94884b799675f23848c0551482f4a9e234f0156,4522812,119_page-119,233d2eea788facae3bd6e2663fb2b2819ba370ffc822e035fbaef563b09a6c4f,apple_vision,"zh-Hans,en-US",288,0.7104,,major_or_numbered_line:139；page_header:1；school:18；table_header:2；text:128,left:144；right:144,102,56,17,结构化招生计划页,3,16,68,11,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,120,招生计划明细页,page-120,58bacd2fb07e05210e2cd4fea118e64ac1ddf619f1ff53eba21a5f96fbb5fc9e,4174241,120_page-120,2d1f0a46ce8f674953d219261b990e6dbc2d5aaa8410d15143ba6037fdcc4530,apple_vision,"zh-Hans,en-US",259,0.7031,,major_or_numbered_line:136；page_header:2；school:14；table_header:2；text:105,left:137；outside:1；right:121,101,57,19,结构化招生计划页,4,11,64,5,3,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,121,招生计划明细页,page-121,87fc22e979d17dcc3e9d2513c25a1ff18898cc7929c32505bb82720f4a693e38,4515664,121_page-121,7cc73c34cf0474ddd69c50b1a46c22926df860ee67e07dc7f354bc0eb9d1932c,apple_vision,"zh-Hans,en-US",266,0.7023,,major_or_numbered_line:107；page_header:2；school:29；table_header:2；text:126,left:159；right:107,108,45,10,结构化招生计划页,8,22,48,9,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,122,招生计划明细页,page-122,77a5e059ffe6532b345b8c7ba8415aa9876559d82ca7c38e53926d659156847e,4225941,122_page-122,288a354a5fb6866197d624ddac33e24dee4deba7bc4654d18198439f0b849d8f,apple_vision,"zh-Hans,en-US",273,0.7300,,major_or_numbered_line:124；page_header:2；school:29；table_header:2；text:116,left:134；outside:1；right:138,88,50,17,结构化招生计划页,7,23,63,26,20,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,123,招生计划明细页,page-123,e8eecc8d76296ef977aea3cc19eef7b70bf5d275ccede8a5f4853c682c3fe3e7,4461081,123_page-123,399d3ff5506d8142f180873be0a4b1093282145927273f1bcf4ddb862a7beba9,apple_vision,"zh-Hans,en-US",292,0.6894,,major_or_numbered_line:128；page_header:2；school:30；table_header:2；text:130,left:162；right:130,100,97,12,结构化招生计划页,11,20,58,24,15,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,124,招生计划明细页,page-124,98492d9fcd3a161b91026d3d5d4c482fe2b15b42dedfd474ca94342c3dd830e9,4078142,124_page-124,4dcaa7dfe09270bd363eea58024a02bb5cdf8559b3ca5fa3afdbd8d256772947,apple_vision,"zh-Hans,en-US",285,0.7035,,major_or_numbered_line:124；page_header:2；school:17；table_header:2；text:140,left:146；outside:1；right:138,60,93,21,结构化招生计划页,4,15,58,29,20,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,125,招生计划明细页,page-125,ce4e47ddf26d9b8beb1dcd9b81d927228ec86b5774fd21cd2922ebadb747daaa,4244021,125_page-125,4f6ad2b4672ffbc248234a5a44d941a3ac74a4532545895b72c6195df371cddb,apple_vision,"zh-Hans,en-US",282,0.6936,,major_or_numbered_line:128；page_header:2；school:16；table_header:2；text:134,left:152；right:130,87,68,12,结构化招生计划页,4,13,59,21,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,126,招生计划明细页,page-126,9698ae067127b5531e64457c1e9ef221d26c7862897d9e3006f0b5a997a01fe6,3868060,126_page-126,f7225e4406193ca44937fd62796baa61cf680c2d620d0ef76a214748e99ba26e,apple_vision,"zh-Hans,en-US",323,0.7192,,major_or_numbered_line:155；page_header:2；school:39；table_header:2；text:125,left:161；outside:1；right:161,92,68,20,结构化招生计划页,9,32,68,34,19,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,127,招生计划明细页,page-127,6007f2c18bbd61feef217d03f7338be0c870d6d39a657cbbaa4c4f02031a7b86,4436432,127_page-127,745beca8097c13a118993790b00fef968fc512e1685b3960cc0c8781915ec0cd,apple_vision,"zh-Hans,en-US",306,0.7245,,major_or_numbered_line:133；page_header:2；school:35；table_header:2；text:134,left:160；right:146,79,91,9,结构化招生计划页,12,21,64,21,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,128,招生计划明细页,page-128,3f3d39572e56bf30f1bd81302503d7ce0fc2e3e126a59492580f24971c9be3c5,4157318,128_page-128,638a46274c961a28c549c353e6dabad2cf16727158203726aae4b8b70d28f0d1,apple_vision,"zh-Hans,en-US",264,0.6936,,major_or_numbered_line:122；page_header:2；school:26；table_header:2；text:112,left:133；outside:1；right:130,73,84,20,结构化招生计划页,8,17,50,24,22,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,129,招生计划明细页,page-129,0f8907a1d3693cfdaf98822857f05a4bf53efa6e1bfc165fbb09b7f0814b0add,4627513,129_page-129,14622a49d1bda8ec562e3b70c255cfe13a54a0a6521d5e0c30524f772f1657c7,apple_vision,"zh-Hans,en-US",254,0.6492,,major_or_numbered_line:100；page_header:2；school:17；table_header:2；text:133,left:112；right:142,104,65,11,结构化招生计划页,6,11,44,39,30,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,130,招生计划明细页,page-130,5f4cc34e00023f3b0f7ad5848d96cfad915758a7d698abc1d5a7636d78d9eb10,4050852,130_page-130,ceccc702e34879c001fd5a8865e00f6fe7052d6b8c367ce901e62a7d316cb4fb,apple_vision,"zh-Hans,en-US",287,0.6728,,major_or_numbered_line:151；page_header:2；school:26；table_header:2；text:106,left:154；outside:1；right:132,86,106,16,结构化招生计划页,10,14,69,48,36,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,131,招生计划明细页,page-131,9569d23b290b7257d1986507ffcc190764302d9bcc4cae3e741ea233fb27a4a8,4369654,131_page-131,340c13d2fe9f3cf4eb247669d312233c89a444f0d53a7b15d2cf228ec9b623c6,apple_vision,"zh-Hans,en-US",285,0.7112,,major_or_numbered_line:146；page_header:2；school:13；table_header:2；text:122,left:153；right:132,78,82,11,结构化招生计划页,3,10,73,15,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,132,招生计划明细页,page-132,789e8eb90eac96ec00fee15a164d4aedca0de04f186bedd94217b7506c67e5f8,4230282,132_page-132,6741dca38cdcea592e93f6bf3c07f924b213ff3eec764ba3bdacfb73c7f06287,apple_vision,"zh-Hans,en-US",260,0.7042,,major_or_numbered_line:119；page_header:2；school:10；table_header:2；text:127,left:150；outside:1；right:109,90,59,18,结构化招生计划页,4,8,54,21,15,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,133,招生计划明细页,page-133,935a338861e0471ab69fd6faff0024e7e37ea5d1117e8c78874ae8cf7d8e612b,4450409,133_page-133,1208dd982f84cbe4aec317b91f4b905389eeb15e8f787f0fb68cb1700f76ae01,apple_vision,"zh-Hans,en-US",245,0.7000,,major_or_numbered_line:129；page_header:2；school:21；table_header:2；text:91,left:157；right:88,71,65,8,结构化招生计划页,8,14,61,22,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,134,招生计划明细页,page-134,f76364ef3f48f3452d1a1d54c0dd88fe0b36d12b029d3a6733373efe0a6dd203,4253979,134_page-134,7e6378e11d5d02a9ea7b3255c990b0227a496a16d663fb643bc3a6d37f3c8100,apple_vision,"zh-Hans,en-US",290,0.7141,,major_or_numbered_line:140；page_header:2；school:25；table_header:2；text:121,left:159；outside:1；right:130,85,69,30,结构化招生计划页,9,17,64,36,30,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,135,招生计划明细页,page-135,c6bdb619e23f376d0be395e803de9ece928e0219c77a08dfad956006dc4773cd,4313000,135_page-135,0be10230dee9f8ffb9631d0486efde85f7e345cad7355fe982a3de60748a24d9,apple_vision,"zh-Hans,en-US",266,0.7124,,major_or_numbered_line:146；page_header:2；school:18；table_header:2；text:98,left:149；right:117,88,54,14,结构化招生计划页,7,12,78,30,19,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,136,招生计划明细页,page-136,0a81ab38e03e53d430ab0634ae63540928ca83803c68c5c483f9166ba0a941ed,3807973,136_page-136,10a2d103839e6dcd4ff6a9a68aa584b92eb2816e40adea6691f952f7174b4412,apple_vision,"zh-Hans,en-US",328,0.6607,,major_or_numbered_line:164；page_header:2；school:34；table_header:2；text:126,left:163；outside:1；right:164,79,142,19,结构化招生计划页,14,19,77,60,43,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,137,招生计划明细页,page-137,35edae1167745f43f2b7b2907fa17a4150c9e60938893ca1d78a41a4a3895e40,4501224,137_page-137,cdf690a0ad7024134f4106f13b158ff7680097db5b3441bd4debf41df886a7e4,apple_vision,"zh-Hans,en-US",271,0.7255,,major_or_numbered_line:90；page_header:2；school:15；table_header:2；text:162,left:137；right:134,87,66,13,结构化招生计划页,4,14,38,7,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,138,招生计划明细页,page-138,e738feb0e3cb7258af79534e789961cf935e245812d491188d468105fe438866,4129499,138_page-138,3f0a6e3a9b7d73e715a2de58235067f07cf8790a74ceb83b58e193ba437bd26d,apple_vision,"zh-Hans,en-US",237,0.6996,,major_or_numbered_line:102；page_header:2；school:18；table_header:2；text:113,left:116；outside:1；right:120,92,55,19,结构化招生计划页,5,14,48,19,13,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,139,招生计划明细页,page-139,3ee751130128d1e8716f130b4aaa2030772323ada51af1e5af15dbe50e8cb2ea,4465647,139_page-139,dabfd13da04852395c34b0c5c5b03f9297ee1120af5689819144d2312adb4260,apple_vision,"zh-Hans,en-US",307,0.7254,,major_or_numbered_line:131；page_header:2；school:27；table_header:2；text:145,left:165；right:142,103,55,16,结构化招生计划页,9,17,57,18,6,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,140,招生计划明细页,page-140,95a26ba73a65caef38df7085b8cc7b9bb27d778dddcabda1b4a6a262d3db110a,4155375,140_page-140,a694727c1d800ff624fdd964b2ce7632e568ae817444e48c736f7e3e24a1837d,apple_vision,"zh-Hans,en-US",262,0.6996,,major_or_numbered_line:153；page_header:1；school:20；table_header:2；text:86,left:149；outside:1；right:112,89,62,16,结构化招生计划页,6,15,73,17,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,141,招生计划明细页,page-141,22182c55e2db4678755153c2a0ed3cb41cee018fa8c82047daecdfb5b8dddf1c,4478934,141_page-141,94f874410d026387cecd147b47d4e6f0549193af2988136a9a02cb6018c18ab0,apple_vision,"zh-Hans,en-US",278,0.7194,,major_or_numbered_line:130；page_header:2；school:25；table_header:2；text:119,left:139；right:139,79,70,19,结构化招生计划页,8,18,61,11,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,142,招生计划明细页,page-142,ada3b00476c739213766af7af6832e5b400da9a4fad2674ad64c5904f33dc9a2,4171363,142_page-142,5a21da90c284ca9ae86d1ebbfa0924ca8c3d1241a09a2e3f1f62241a43d2b149,apple_vision,"zh-Hans,en-US",294,0.7085,,major_or_numbered_line:139；page_header:2；school:24；table_header:2；text:127,left:163；outside:1；right:130,75,106,23,结构化招生计划页,10,14,65,37,26,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,143,招生计划明细页,page-143,7cc4f32327c09bd4001f3b703c0c58b705e22d71351ecfc7a35533326aefeb71,4374737,143_page-143,022416f2562982d555bb58e553bb4b0236b4c083b7ccc33ba4cf25a3738055a2,apple_vision,"zh-Hans,en-US",251,0.6988,,major_or_numbered_line:112；page_header:2；school:10；table_header:2；text:125,left:122；right:129,98,62,13,结构化招生计划页,4,7,46,11,9,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,144,招生计划明细页,page-144,acc212411a3047246ca973051f8c3693ec98992d3738dee484046324aa26f1e8,3668777,144_page-144,42a8c0664b25f93f8764a8ac05967959f3e2673d8ec8d7bb6f98f921bdef402c,apple_vision,"zh-Hans,en-US",310,0.7342,,major_or_numbered_line:200；page_header:2；school:11；table_header:2；text:95,left:158；outside:1；right:151,58,94,15,结构化招生计划页,4,7,95,36,18,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,145,招生计划明细页,page-145,fd33189c73142484e3244946bfc4d7249d23e47676f8026de502d7619599da5a,4437001,145_page-145,4e05466ed161a6abc34ba828d851cc76dfded625315d0d5909c8b1982f5246f5,apple_vision,"zh-Hans,en-US",282,0.6922,,major_or_numbered_line:127；page_header:2；school:25；table_header:2；text:126,left:133；right:149,110,43,16,结构化招生计划页,10,18,56,19,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
